id,width,height,class,x,y,w,h
3334,640,640,0,0.8546875,0.584375,0.1,0.290625
3334,640,640,0,0.215625,0.575,0.08125,0.1375
3335,640,640,0,0.7625,0.2328125,0.0625,0.159375
3336,640,640,0,0.3296875,0.58828125,0.096875,0.2546875
3337,640,640,0,0.175,0.7671875,0.1,0.290625
3337,640,640,0,0.97890625,0.7734375,0.0421875,0.19375
3338,640,640,0,0.27421875,0.7125,0.1015625,0.240625
3338,640,640,0,0.8953125,0.76875,0.08125,0.1375
3339,640,640,0,0.3109375,0.7453125,0.284375,0.1
3339,640,640,0,0.32109375,0.11796875,0.1390625,0.0765625
3340,640,640,0,0.47734375,0.65703125,0.1390625,0.0765625
3340,640,640,0,0.53046875,0.04296875,0.2359375,0.0859375
3341,640,640,0,0.5640625,0.64453125,0.2375,0.1046875
3342,640,640,0,0.8609375,0.46796875,0.19375,0.0578125
3344,640,640,0,0.3140625,0.19609375,0.159375,0.0703125
3344,640,640,0,0.36015625,0.6265625,0.2359375,0.09375
3345,640,640,0,0.4625,0.84453125,0.065625,0.0703125
3345,640,640,0,0.39921875,0.0296875,0.0453125,0.04375
3346,640,640,0,0.7078125,0.896875,0.06875,0.05625
3346,640,640,0,0.54921875,0.45703125,0.0515625,0.0484375
3347,640,640,0,0.39453125,0.871875,0.0453125,0.04375
3347,640,640,0,0.17109375,0.04140625,0.0515625,0.0484375
3347,640,640,0,0.3296875,0.48125,0.06875,0.05625
3348,640,640,0,0.47890625,0.95390625,0.0796875,0.0703125
3348,640,640,0,0.3328125,0.44765625,0.065625,0.0703125
3349,640,640,0,0.47890625,0.0421875,0.0359375,0.0375
3349,640,640,0,0.6046875,0.47734375,0.053125,0.0515625
3351,640,640,0,0.740625,0.66328125,0.065625,0.0703125
3352,640,640,0,0.31953125,0.6390625,0.0515625,0.05625
3353,640,640,0,0.9140625,0.0390625,0.15625,0.078125
3353,640,640,0,0.88515625,0.803125,0.1328125,0.06875
3354,640,640,0,0.3453125,0.64140625,0.14375,0.0921875
3355,640,640,0,0.92890625,0.6890625,0.1421875,0.090625
3355,640,640,0,0.9421875,0.12734375,0.075,0.0421875
3356,640,640,0,0.54765625,0.053125,0.0859375,0.0625
3356,640,640,0,0.540625,0.5203125,0.1625,0.075
3356,640,640,0,0.55625,0.9796875,0.075,0.040625
3357,640,640,0,0.23125,0.528125,0.1625,0.075
3357,640,640,0,0.246875,0.98359375,0.075,0.0328125
3357,640,640,0,0.23828125,0.0609375,0.0859375,0.0625
3359,640,640,0,0.734375,0.09375,0.15625,0.090625
3359,640,640,0,0.70546875,0.8640625,0.1328125,0.06875
3360,640,640,0,0.7703125,0.6515625,0.175,0.06875
3360,640,640,0,0.6625,0.034375,0.15,0.040625
3362,640,640,0,0.9,0.03125,0.15,0.040625
3363,640,640,0,0.2140625,0.428125,0.115625,0.05625
3363,640,640,0,0.20703125,0.89296875,0.2109375,0.0765625
3364,640,640,0,0.175,0.8453125,0.115625,0.05625
3364,640,640,0,0.17109375,0.06015625,0.1140625,0.0609375
3364,640,640,0,0.21015625,0.37734375,0.1796875,0.0703125
3365,640,640,0,0.17265625,0.5140625,0.1921875,0.075
3366,640,640,0,0.88984375,0.28515625,0.1796875,0.0703125
3366,640,640,0,0.8546875,0.753125,0.115625,0.05625
3367,640,640,0,0.303125,0.87578125,0.171875,0.0546875
3367,640,640,0,0.24375,0.259375,0.175,0.06875
3368,640,640,0,0.45625,0.76484375,0.1125,0.0578125
3368,640,640,0,0.546875,0.18125,0.19375,0.090625
3369,640,640,0,0.36171875,0.634375,0.1171875,0.053125
3370,640,640,0,0.2859375,0.4765625,0.2,0.08125
3371,640,640,0,0.0640625,0.56796875,0.1125,0.0578125
3373,640,640,0,0.0765625,0.5953125,0.140625,0.09375
3374,640,640,0,0.82421875,0.96015625,0.0796875,0.0703125
3374,640,640,0,0.42734375,0.0796875,0.1046875,0.078125
3375,640,640,0,0.40390625,0.3296875,0.0640625,0.084375
3376,640,640,0,0.47734375,0.6296875,0.0484375,0.046875
3377,640,640,0,0.56796875,0.0609375,0.0890625,0.0625
3377,640,640,0,0.65625,0.5453125,0.04375,0.0625
3378,640,640,0,0.66171875,0.4359375,0.0890625,0.0625
3378,640,640,0,0.75,0.9203125,0.04375,0.0625
3379,640,640,0,0.2,0.86171875,0.08125,0.0796875
3380,640,640,0,0.23203125,0.70625,0.1046875,0.078125
3380,640,640,0,0.0484375,0.07109375,0.08125,0.0796875
3381,640,640,0,0.28828125,0.49765625,0.0515625,0.1078125
3381,640,640,0,0.26015625,0.02109375,0.1546875,0.0421875
3383,640,640,0,0.90703125,0.421875,0.1421875,0.06875
3384,640,640,0,0.16015625,0.6109375,0.1734375,0.090625
3386,640,640,0,0.37265625,0.65078125,0.0515625,0.1078125
3386,640,640,0,0.34453125,0.1578125,0.1546875,0.075
3387,640,640,0,0.41171875,0.86171875,0.0796875,0.1546875
3388,640,640,0,0.25078125,0.7921875,0.1015625,0.178125
3388,640,640,0,0.98046875,0.70390625,0.0390625,0.0984375
3389,640,640,0,0.0828125,0.20859375,0.06875,0.0984375
3389,640,640,0,0.9859375,0.26875,0.028125,0.071875
3390,640,640,0,0.70234375,0.09609375,0.1046875,0.1609375
3390,640,640,0,0.13359375,0.0546875,0.0484375,0.071875
3391,640,640,0,0.47734375,0.66171875,0.1046875,0.1609375
3392,640,640,0,0.26640625,0.12578125,0.0703125,0.1328125
3393,640,640,0,0.6078125,0.1546875,0.06875,0.146875
3394,640,640,0,0.22890625,0.53046875,0.0796875,0.1546875
3394,640,640,0,0.86875,0.6234375,0.09375,0.15
3395,640,640,0,0.11171875,0.640625,0.0703125,0.046875
3395,640,640,0,0.10625,0.18359375,0.165625,0.0859375
3396,640,640,0,0.56015625,0.5625,0.0703125,0.046875
3396,640,640,0,0.5546875,0.10546875,0.165625,0.0859375
3399,640,640,0,0.878125,0.0609375,0.1375,0.065625
3401,640,640,0,0.6125,0.5296875,0.1625,0.05625
3402,640,640,0,0.93671875,0.56875,0.0921875,0.15
3402,640,640,0,0.1625,0.52578125,0.08125,0.1328125
3403,640,640,0,0.3359375,0.5125,0.090625,0.19375
3404,640,640,0,0.55859375,0.23359375,0.0796875,0.1890625
3405,640,640,0,0.8921875,0.83203125,0.08125,0.1328125
3405,640,640,0,0.13203125,0.86796875,0.0796875,0.1890625
3406,640,640,0,0.82265625,0.49765625,0.0859375,0.1890625
3406,640,640,0,0.42109375,0.5515625,0.0578125,0.109375
3407,640,640,0,0.54453125,0.7578125,0.0578125,0.109375
3407,640,640,0,0.94609375,0.70390625,0.0859375,0.1890625
3408,640,640,0,0.828125,0.23046875,0.09375,0.2359375
3408,640,640,0,0.26796875,0.23828125,0.0609375,0.1140625
3410,640,640,0,0.6859375,0.81015625,0.09375,0.2359375
3410,640,640,0,0.12578125,0.81796875,0.0609375,0.1140625
3411,640,640,0,0.0765625,0.34765625,0.153125,0.0703125
3411,640,640,0,0.11484375,0.9140625,0.1171875,0.0625
3412,640,640,0,0.2625,0.3984375,0.1625,0.05
3412,640,640,0,0.17109375,0.909375,0.1578125,0.04375
3413,640,640,0,0.67265625,0.925,0.1578125,0.04375
3413,640,640,0,0.7640625,0.4140625,0.1625,0.05
3414,640,640,0,0.828125,0.3234375,0.115625,0.04375
3414,640,640,0,0.77578125,0.746875,0.1828125,0.0625
3416,640,640,0,0.16796875,0.8953125,0.1171875,0.0625
3416,640,640,0,0.11640625,0.32890625,0.1796875,0.0703125
3417,640,640,0,0.1546875,0.86328125,0.178125,0.0765625
3417,640,640,0,0.18515625,0.5140625,0.1171875,0.0625
3419,640,640,0,0.5375,0.8609375,0.1625,0.05
3419,640,640,0,0.48359375,0.39140625,0.1640625,0.0578125
3420,640,640,0,0.88203125,0.64140625,0.0734375,0.1359375
3420,640,640,0,0.0953125,0.68046875,0.08125,0.2484375
3421,640,640,0,0.09765625,0.81328125,0.0734375,0.1359375
3421,640,640,0,0.50390625,0.771875,0.0703125,0.240625
3422,640,640,0,0.70703125,0.17890625,0.1109375,0.2765625
3422,640,640,0,0.15,0.19140625,0.065625,0.1453125
3423,640,640,0,0.63046875,0.43515625,0.1171875,0.1640625
3425,640,640,0,0.22734375,0.684375,0.0734375,0.215625
3425,640,640,0,0.98125,0.6390625,0.0375,0.184375
3426,640,640,0,0.5890625,0.09140625,0.065625,0.1453125
3427,640,640,0,0.74765625,0.86875,0.0703125,0.240625
3427,640,640,0,0.34140625,0.91015625,0.0734375,0.1359375
3428,640,640,0,0.12265625,0.43125,0.1015625,0.0625
3428,640,640,0,0.83671875,0.446875,0.0484375,0.04375
3429,640,640,0,0.39296875,0.3890625,0.1015625,0.0625
3430,640,640,0,0.5203125,0.55390625,0.0875,0.0484375
3431,640,640,0,0.0375,0.24921875,0.075,0.0484375
3431,640,640,0,0.85625,0.515625,0.0375,0.0375
3432,640,640,0,0.63046875,0.05546875,0.0734375,0.0671875
3433,640,640,0,0.771875,0.753125,0.165625,0.125
3434,640,640,0,0.11796875,0.79609375,0.1453125,0.0671875
3434,640,640,0,0.2078125,0.2015625,0.240625,0.08125
3435,640,640,0,0.8171875,0.7734375,0.240625,0.08125
3435,640,640,0,0.79140625,0.3390625,0.1515625,0.1
3436,640,640,0,0.75,0.14296875,0.253125,0.0703125
3436,640,640,0,0.76015625,0.9328125,0.1515625,0.1
3437,640,640,0,0.353125,0.72578125,0.253125,0.0703125
3438,640,640,0,0.409375,0.4390625,0.278125,0.103125
3439,640,640,0,0.965625,0.328125,0.046875,0.04375
3440,640,640,0,0.05625,0.61015625,0.103125,0.0828125
3441,640,640,0,0.9421875,0.6421875,0.05625,0.075
3442,640,640,0,0.29375,0.14375,0.05625,0.075
3442,640,640,0,0.484375,0.6828125,0.084375,0.065625
3443,640,640,0,0.5875,0.875,0.05625,0.075
3443,640,640,0,0.54453125,0.1796875,0.0671875,0.08125
3444,640,640,0,0.8453125,0.725,0.078125,0.084375
3445,640,640,0,0.2375,0.82578125,0.040625,0.0609375
3445,640,640,0,0.1484375,0.340625,0.084375,0.065625
3446,640,640,0,0.03671875,0.15546875,0.0484375,0.0578125
3446,640,640,0,0.19296875,0.70390625,0.0671875,0.0703125
3448,640,640,0,0.55859375,0.9609375,0.0796875,0.078125
3449,640,640,0,0.51328125,0.31328125,0.0671875,0.0703125
3450,640,640,0,0.52734375,0.21171875,0.0921875,0.0671875
3450,640,640,0,0.621875,0.7078125,0.040625,0.053125
3451,640,640,0,0.571875,0.515625,0.059375,0.0625
3452,640,640,0,0.9140625,0.4984375,0.040625,0.053125
3452,640,640,0,0.81953125,0.01796875,0.0921875,0.0359375
3453,640,640,0,0.44140625,0.3796875,0.1796875,0.071875
3453,640,640,0,0.40390625,0.0640625,0.1109375,0.053125
3453,640,640,0,0.403125,0.83359375,0.1125,0.0515625
3454,640,640,0,0.246875,0.44375,0.203125,0.075
3455,640,640,0,0.46875,0.77109375,0.14375,0.0390625
3455,640,640,0,0.4734375,0.1796875,0.203125,0.075
3456,640,640,0,0.278125,0.30078125,0.14375,0.0390625
3456,640,640,0,0.37734375,0.91171875,0.1703125,0.0609375
3457,640,640,0,0.4796875,0.86796875,0.1125,0.0515625
3457,640,640,0,0.48046875,0.0984375,0.1109375,0.053125
3457,640,640,0,0.51796875,0.4140625,0.1796875,0.071875
3459,640,640,0,0.50234375,0.94296875,0.1703125,0.0421875
3459,640,640,0,0.52890625,0.3328125,0.1671875,0.05625
3460,640,640,0,0.434375,0.88671875,0.1125,0.0515625
3460,640,640,0,0.43515625,0.1171875,0.1109375,0.053125
3460,640,640,0,0.47265625,0.4328125,0.1796875,0.071875
3461,640,640,0,0.53359375,0.79453125,0.0515625,0.0984375
3462,640,640,0,0.11953125,0.5359375,0.0859375,0.09375
3463,640,640,0,0.22578125,0.34140625,0.0796875,0.0765625
3464,640,640,0,0.87265625,0.89609375,0.1234375,0.0796875
3465,640,640,0,0.44609375,0.0640625,0.1484375,0.046875
3465,640,640,0,0.62734375,0.953125,0.1453125,0.065625
3466,640,640,0,0.42734375,0.2703125,0.1453125,0.065625
3467,640,640,0,0.36796875,0.753125,0.0640625,0.159375
3468,640,640,0,0.6921875,0.53828125,0.1,0.1703125
3469,640,640,0,0.52578125,0.09296875,0.0640625,0.1734375
3470,640,640,0,0.7828125,0.5734375,0.04375,0.15625
3471,640,640,0,0.33828125,0.43359375,0.0796875,0.0671875
3472,640,640,0,0.575,0.2734375,0.065625,0.090625
3473,640,640,0,0.37421875,0.71953125,0.1296875,0.0421875
3474,640,640,0,0.79765625,0.83203125,0.0953125,0.1703125
3476,640,640,0,0.58203125,0.559375,0.0890625,0.175
3477,640,640,0,0.184375,0.078125,0.075,0.140625
3477,640,640,0,0.2890625,0.88828125,0.178125,0.0953125
3478,640,640,0,0.35078125,0.8390625,0.1671875,0.06875
3479,640,640,0,0.85859375,0.8984375,0.1765625,0.090625
3480,640,640,0,0.7375,0.5296875,0.075,0.140625
3481,640,640,0,0.8171875,0.06484375,0.06875,0.0609375
3482,640,640,0,0.146875,0.33203125,0.06875,0.0609375
3482,640,640,0,0.81796875,0.26171875,0.0734375,0.0671875
3483,640,640,0,0.48671875,0.171875,0.0984375,0.04375
3484,640,640,0,0.59609375,0.71328125,0.0640625,0.0671875
3485,640,640,0,0.94140625,0.90859375,0.0734375,0.0671875
3486,640,640,0,0.64296875,0.15,0.0984375,0.05625
3487,640,640,0,0.72734375,0.659375,0.1203125,0.05625
3488,640,640,0,0.9421875,0.271875,0.053125,0.09375
3488,640,640,0,0.9515625,0.9484375,0.096875,0.05625
3489,640,640,0,0.06328125,0.8640625,0.1078125,0.075
3490,640,640,0,0.91640625,0.47109375,0.0953125,0.1609375
3492,640,640,0,0.0328125,0.21484375,0.05625,0.1328125
3493,640,640,0,0.5671875,0.81328125,0.159375,0.0671875
3494,640,640,0,0.4328125,0.64453125,0.0625,0.1609375
3495,640,640,0,0.68671875,0.1171875,0.0546875,0.159375
3495,640,640,0,0.690625,0.79296875,0.165625,0.0484375
3497,640,640,0,0.81484375,0.546875,0.0546875,0.159375
3498,640,640,0,0.60625,0.040625,0.13125,0.065625
3499,640,640,0,0.56171875,0.74609375,0.0734375,0.1328125
3500,640,640,0,0.903125,0.56640625,0.1375,0.0609375
3501,640,640,0,0.52109375,0.6359375,0.0828125,0.046875
3502,640,640,0,0.19296875,0.21640625,0.1296875,0.0703125
3503,640,640,0,0.78046875,0.16953125,0.1390625,0.0734375
3504,640,640,0,0.33828125,0.04375,0.0859375,0.04375
3504,640,640,0,0.36953125,0.91796875,0.1296875,0.0703125
3505,640,640,0,0.89921875,0.13046875,0.1828125,0.0578125
3506,640,640,0,0.40078125,0.85625,0.2203125,0.09375
3507,640,640,0,0.13984375,0.3609375,0.1109375,0.065625
3508,640,640,0,0.5375,0.77421875,0.1,0.0421875
3509,640,640,0,0.86328125,0.1078125,0.1171875,0.078125
3510,640,640,0,0.4265625,0.7046875,0.0625,0.121875
3511,640,640,0,0.25234375,0.0875,0.1484375,0.0625
3512,640,640,0,0.553125,0.334375,0.11875,0.071875
3513,640,640,0,0.28046875,0.2828125,0.0453125,0.19375
3514,640,640,0,0.18046875,0.51015625,0.1359375,0.1796875
3515,640,640,0,0.87109375,0.2484375,0.0984375,0.221875
3516,640,640,0,0.33203125,0.56171875,0.1109375,0.0578125
3517,640,640,0,0.6203125,0.87578125,0.159375,0.0984375
3518,640,640,0,0.715625,0.665625,0.159375,0.075
3519,640,640,0,0.35,0.61953125,0.19375,0.0515625
3520,640,640,0,0.18359375,0.05,0.2203125,0.09375
3522,640,640,0,0.60625,0.3078125,0.153125,0.08125
3523,640,640,0,0.88125,0.65390625,0.18125,0.0765625
3524,640,640,0,0.91328125,0.6703125,0.1328125,0.065625
3525,640,640,0,0.25546875,0.6875,0.1390625,0.1125
3526,640,640,0,0.2015625,0.11953125,0.175,0.0796875
3527,640,640,0,0.64375,0.26875,0.190625,0.084375
3528,640,640,0,0.64765625,0.503125,0.0890625,0.2
3530,640,640,0,0.77734375,0.42421875,0.1390625,0.2109375
3531,640,640,0,0.42890625,0.26796875,0.0921875,0.0453125
3532,640,640,0,0.1625,0.634375,0.075,0.1375
3533,640,640,0,0.25390625,0.68359375,0.0390625,0.0859375
3534,640,640,0,0.22421875,0.8890625,0.0640625,0.13125
3535,640,640,0,0.71015625,0.5546875,0.1265625,0.053125
3536,640,640,0,0.7296875,0.796875,0.109375,0.103125
3537,640,640,0,0.35390625,0.709375,0.0953125,0.065625
3538,640,640,0,0.1890625,0.89296875,0.078125,0.0890625
3539,640,640,0,0.94765625,0.7328125,0.0671875,0.175
3540,640,640,0,0.30859375,0.51953125,0.1953125,0.0734375
3541,640,640,0,0.15859375,0.19453125,0.1984375,0.1078125
3542,640,640,0,0.75078125,0.41953125,0.1578125,0.0515625
3543,640,640,0,0.0890625,0.91484375,0.175,0.0859375
3544,640,640,0,0.6609375,0.37890625,0.171875,0.0765625
3546,640,640,0,0.49140625,0.2578125,0.0765625,0.11875
3547,640,640,0,0.45,0.34296875,0.065625,0.1328125
3548,640,640,0,0.54921875,0.903125,0.0421875,0.09375
3549,640,640,0,0.17265625,0.2546875,0.0421875,0.09375
3549,640,640,0,0.15859375,0.9265625,0.1421875,0.04375
3550,640,640,0,0.63984375,0.9484375,0.0796875,0.046875
3551,640,640,0,0.89140625,0.528125,0.0734375,0.19375
3552,640,640,0,0.746875,0.815625,0.08125,0.16875
3554,640,640,0,0.74453125,0.88828125,0.0671875,0.1234375
3555,640,640,0,0.56015625,0.90625,0.1953125,0.06875
3556,640,640,0,0.81328125,0.8546875,0.2046875,0.0625
3557,640,640,0,0.96875,0.5546875,0.05625,0.184375
3558,640,640,0,0.46796875,0.0953125,0.0671875,0.140625
3559,640,640,0,0.9515625,0.2125,0.071875,0.175
3560,640,640,0,0.51796875,0.53125,0.1109375,0.203125
3561,640,640,0,0.21640625,0.25234375,0.0859375,0.1703125
3562,640,640,0,0.13046875,0.24765625,0.0578125,0.1515625
3563,640,640,0,0.37109375,0.465625,0.0890625,0.15625
3564,640,640,0,0.4765625,0.77734375,0.059375,0.1359375
3565,640,640,0,0.59609375,0.6015625,0.1734375,0.08125
3566,640,640,0,0.840625,0.36875,0.165625,0.065625
3567,640,640,0,0.79921875,0.7203125,0.1515625,0.096875
3568,640,640,0,0.14453125,0.3109375,0.0390625,0.065625
3571,640,640,0,0.62109375,0.04453125,0.2078125,0.0671875
3572,640,640,0,0.60078125,0.3421875,0.0671875,0.1875
3573,640,640,0,0.62265625,0.78984375,0.1796875,0.0796875
3574,640,640,0,0.2625,0.95546875,0.134375,0.0671875
3574,640,640,0,0.1625,0.284375,0.0625,0.084375
3576,640,640,0,0.55,0.23671875,0.134375,0.0671875
3577,640,640,0,0.31328125,0.68984375,0.0390625,0.1515625
3579,640,640,0,0.11328125,0.41640625,0.1546875,0.0453125
3579,640,640,0,0.8046875,0.33515625,0.065625,0.1640625
3580,640,640,0,0.45234375,0.89765625,0.1546875,0.0453125
3582,640,640,0,0.6078125,0.4859375,0.178125,0.075
3583,640,640,0,0.109375,0.1359375,0.128125,0.065625
3584,640,640,0,0.2203125,0.3796875,0.215625,0.09375
3585,640,640,0,0.67734375,0.38671875,0.1703125,0.0734375
3586,640,640,0,0.49375,0.7359375,0.13125,0.075
3587,640,640,0,0.80390625,0.63359375,0.1578125,0.0515625
3589,640,640,0,0.1109375,0.0703125,0.10625,0.08125
3590,640,640,0,0.26484375,0.78828125,0.0859375,0.0671875
3591,640,640,0,0.82578125,0.16796875,0.0765625,0.0796875
3592,640,640,0,0.78515625,0.4625,0.0578125,0.034375
3593,640,640,0,0.04296875,0.7109375,0.0640625,0.15625
3594,640,640,0,0.80546875,0.0921875,0.0578125,0.109375
3595,640,640,0,0.23046875,0.5890625,0.1109375,0.146875
3596,640,640,0,0.775,0.06484375,0.11875,0.0578125
3597,640,640,0,0.72578125,0.7734375,0.0453125,0.090625
3598,640,640,0,0.428125,0.628125,0.096875,0.053125
3599,640,640,0,0.86640625,0.28046875,0.1015625,0.1140625
3600,640,640,0,0.1015625,0.421875,0.096875,0.053125
3600,640,640,0,0.765625,0.3484375,0.065625,0.121875
3601,640,640,0,0.8875,0.61171875,0.084375,0.1140625
3601,640,640,0,0.05546875,0.8390625,0.0453125,0.090625
3602,640,640,0,0.8359375,0.16484375,0.075,0.0765625
3603,640,640,0,0.4296875,0.5078125,0.0875,0.08125
3604,640,640,0,0.65546875,0.5984375,0.0953125,0.053125
3605,640,640,0,0.0578125,0.16640625,0.078125,0.1390625
3607,640,640,0,0.30546875,0.471875,0.1296875,0.065625
3608,640,640,0,0.92109375,0.51796875,0.0421875,0.0859375
3609,640,640,0,0.0875,0.7796875,0.1375,0.05625
3610,640,640,0,0.38828125,0.49609375,0.1734375,0.0765625
3613,640,640,0,0.45,0.821875,0.14375,0.1
3614,640,640,0,0.12265625,0.328125,0.1203125,0.05625
3615,640,640,0,0.31171875,0.83828125,0.0984375,0.1421875
3616,640,640,0,0.89765625,0.64453125,0.0765625,0.1703125
3617,640,640,0,0.68671875,0.19296875,0.0765625,0.1546875
3618,640,640,0,0.09921875,0.47109375,0.0609375,0.1796875
3619,640,640,0,0.37421875,0.35390625,0.1140625,0.1984375
3620,640,640,0,0.059375,0.15625,0.115625,0.203125
3621,640,640,0,0.54765625,0.57890625,0.2015625,0.1046875
3624,640,640,0,0.059375,0.62734375,0.096875,0.1109375
3625,640,640,0,0.8671875,0.584375,0.046875,0.075
3626,640,640,0,0.93203125,0.47265625,0.1015625,0.1078125
3627,640,640,0,0.06875,0.5359375,0.05625,0.16875
3629,640,640,0,0.9390625,0.67578125,0.096875,0.1546875
3630,640,640,0,0.396875,0.24765625,0.134375,0.0578125
3631,640,640,0,0.6140625,0.2,0.0875,0.178125
3632,640,640,0,0.09921875,0.5953125,0.0734375,0.084375
3634,640,640,0,0.25859375,0.56015625,0.0546875,0.1390625
3636,640,640,0,0.90625,0.425,0.071875,0.071875
3636,640,640,0,0.015625,0.66484375,0.03125,0.0390625
3637,640,640,0,0.515625,0.64296875,0.11875,0.0828125
3638,640,640,0,0.715625,0.50859375,0.0625,0.0390625
3639,640,640,0,0.3171875,0.15,0.103125,0.065625
3640,640,640,0,0.11875,0.1453125,0.165625,0.109375
3641,640,640,0,0.73203125,0.8359375,0.1734375,0.075
3642,640,640,0,0.296875,0.38515625,0.14375,0.0515625
3643,640,640,0,0.3671875,0.21015625,0.053125,0.1453125
3643,640,640,0,0.38203125,0.875,0.1546875,0.084375
3644,640,640,0,0.571875,0.09765625,0.053125,0.1453125
3644,640,640,0,0.58671875,0.7625,0.1546875,0.084375
3645,640,640,0,0.31640625,0.74921875,0.1671875,0.0796875
3646,640,640,0,0.62734375,0.4359375,0.1828125,0.0625
3648,640,640,0,0.34921875,0.2671875,0.2078125,0.1
3649,640,640,0,0.95,0.51796875,0.0625,0.1140625
3650,640,640,0,0.53984375,0.690625,0.1453125,0.05
3651,640,640,0,0.29609375,0.68046875,0.1359375,0.0640625
3652,640,640,0,0.23671875,0.40859375,0.1421875,0.0765625
3653,640,640,0,0.359375,0.0921875,0.059375,0.13125
3653,640,640,0,0.4,0.90546875,0.175,0.0796875
3654,640,640,0,0.58359375,0.8953125,0.1515625,0.06875
3655,640,640,0,0.1703125,0.95078125,0.178125,0.0671875
3656,640,640,0,0.6,0.340625,0.059375,0.13125
3657,640,640,0,0.1515625,0.434375,0.096875,0.146875
3659,640,640,0,0.6484375,0.68359375,0.084375,0.1421875
3660,640,640,0,0.68203125,0.44453125,0.0578125,0.0953125
3661,640,640,0,0.48046875,0.5328125,0.1109375,0.15625
3662,640,640,0,0.6484375,0.3,0.075,0.165625
3663,640,640,0,0.6265625,0.10078125,0.115625,0.0578125
3665,640,640,0,0.25234375,0.34765625,0.1203125,0.0984375
3667,640,640,0,0.57265625,0.67421875,0.0828125,0.1140625
3668,640,640,0,0.59609375,0.41953125,0.1703125,0.0703125
3669,640,640,0,0.52578125,0.2515625,0.1921875,0.065625
3671,640,640,0,0.29375,0.49765625,0.109375,0.1328125
3672,640,640,0,0.928125,0.1,0.0875,0.165625
3672,640,640,0,0.109375,0.3515625,0.046875,0.15625
3673,640,640,0,0.4328125,0.58125,0.046875,0.15625
3675,640,640,0,0.13046875,0.24296875,0.0921875,0.0578125
3676,640,640,0,0.58359375,0.7640625,0.0453125,0.1125
3677,640,640,0,0.36875,0.390625,0.1125,0.059375
3678,640,640,0,0.3875,0.34765625,0.109375,0.1609375
3679,640,640,0,0.5375,0.41953125,0.071875,0.1453125
3680,640,640,0,0.1609375,0.36796875,0.05625,0.1171875
3681,640,640,0,0.2765625,0.32890625,0.06875,0.1421875
3682,640,640,0,0.84375,0.50703125,0.0875,0.1796875
3683,640,640,0,0.68515625,0.70859375,0.0703125,0.1421875
3684,640,640,0,0.24140625,0.72265625,0.0859375,0.1515625
3686,640,640,0,0.64453125,0.109375,0.0640625,0.140625
3687,640,640,0,0.653125,0.14453125,0.06875,0.1265625
3688,640,640,0,0.59375,0.33203125,0.190625,0.0828125
3689,640,640,0,0.409375,0.56328125,0.071875,0.1359375
3690,640,640,0,0.5328125,0.74609375,0.2,0.0859375
3691,640,640,0,0.52890625,0.08828125,0.0734375,0.1390625
3692,640,640,0,0.3890625,0.39375,0.1375,0.221875
3693,640,640,0,0.659375,0.9390625,0.175,0.1125
3693,640,640,0,0.478125,0.95546875,0.16875,0.0890625
3694,640,640,0,0.33125,0.71640625,0.16875,0.1015625
3694,640,640,0,0.5125,0.69375,0.175,0.1125
3695,640,640,0,0.3375,0.72265625,0.15625,0.1296875
3695,640,640,0,0.409375,0.45078125,0.165625,0.1046875
3695,640,640,0,0.4515625,0.90625,0.175,0.125
3695,640,640,0,0.43671875,0.5390625,0.1515625,0.115625
3695,640,640,0,0.3703125,0.55078125,0.140625,0.1265625
3695,640,640,0,0.134375,0.73828125,0.18125,0.1296875
3697,640,640,0,0.4203125,0.84296875,0.165625,0.1046875
3697,640,640,0,0.44765625,0.93125,0.1515625,0.115625
3697,640,640,0,0.38125,0.93984375,0.140625,0.1203125
3698,640,640,0,0.809375,0.49921875,0.18125,0.1296875
3699,640,640,0,0.4875,0.73046875,0.140625,0.1265625
3699,640,640,0,0.5265625,0.63046875,0.165625,0.1046875
3699,640,640,0,0.55390625,0.71875,0.1515625,0.115625
3699,640,640,0,0.4546875,0.90234375,0.15625,0.1296875
3699,640,640,0,0.2515625,0.91796875,0.18125,0.1296875
3700,640,640,0,0.29375,0.05,0.175,0.1
3700,640,640,0,0.1125,0.06640625,0.16875,0.1015625
3700,640,640,0,0.859375,0.54453125,0.140625,0.1265625
3700,640,640,0,0.9265625,0.9,0.146875,0.125
3700,640,640,0,0.6234375,0.73203125,0.18125,0.1296875
3700,640,640,0,0.8265625,0.71640625,0.15625,0.1296875
3700,640,640,0,0.8984375,0.44453125,0.165625,0.1046875
3700,640,640,0,0.925,0.5328125,0.15,0.115625
3701,640,640,0,0.553125,0.2359375,0.071875,0.0625
3702,640,640,0,0.7203125,0.60625,0.06875,0.071875
3703,640,640,0,0.4265625,0.43046875,0.159375,0.0859375
3704,640,640,0,0.60078125,0.32578125,0.1453125,0.1046875
3705,640,640,0,0.71015625,0.05625,0.0671875,0.09375
3706,640,640,0,0.80625,0.13046875,0.13125,0.1234375
3707,640,640,0,0.4953125,0.553125,0.0875,0.034375
3708,640,640,0,0.0703125,0.25390625,0.125,0.1609375
3708,640,640,0,0.2703125,0.17890625,0.075,0.0953125
3709,640,640,0,0.7125,0.19921875,0.125,0.1609375
3709,640,640,0,0.9125,0.12421875,0.075,0.0953125
3710,640,640,0,0.93515625,0.63515625,0.1296875,0.0953125
3710,640,640,0,0.88828125,0.47890625,0.2109375,0.0953125
