id,width,height,class,x,y,w,h,isPeople
1_005956,8192,5460,,,,,,0
1_005697,8192,5460,,,,,,0
1_006808,8192,5460,,,,,,0
1_006816,8192,5460,,,,,,0
1_005451,8192,5460,,,,,,0
1_007376,8192,5460,,,,,,0
1_000618,5472,3648,0.0,0.616931,0.89176244,0.020611731,0.0193235,1
1_006130,8192,5460,,,,,,0
1_003748,8192,5460,0.0,0.94623286,0.33454865,0.013013699,0.0133594265,1
1_004204,8192,5460,,,,,,0
1_007011,8192,5460,,,,,,0
1_009300,8192,5460,,,,,,0
1_017395,8192,5460,0.0,0.32615364,0.11790327,0.014410693,0.012209681,1
1_006762,8192,5460,0.0,0.5841205,0.10207088,0.007968265,0.024419362,1
1_006450,8192,5460,,,,,,0
1_007594,8192,5460,,,,,,0
1_007214,8192,5460,0.0,0.089015484,0.07196181,0.00796826,0.011446573,1
1_007623,8192,5460,0.0,0.14261831,0.8211369,0.0054252,0.0109378295,1
1_001078,5472,3648,0.0,0.36021316,0.09142203,0.020059636,0.04057934,1
1_003707,8192,5460,0.0,0.9640411,0.8180571,0.011643835,0.016442372,1
1_007235,8192,5460,0.0,0.26914075,0.16783078,0.009155023,0.0111922175,1
1_004374,8192,5460,0.0,0.6209443,0.8661428,0.019107217,0.025084266,1
1_003044,8192,5460,,,,,,0
1_006015,8192,5460,0.0,0.8820978,0.5305123,0.020294273,0.011418285,1
1_000578,5472,3648,0.0,0.8911848,0.75744337,0.013618497,0.014630656,1
1_002289,8192,5460,0.0,0.975,0.5868363,0.011643835,0.016442372,1
1_001386,8000,6000,0.0,0.5191737,0.756536,0.012611138,0.016567599,1
1_002635,8192,5460,0.0,0.22078618,0.9558067,0.014889798,0.017872134,1
1_001198,5472,3648,0.0,0.3957367,0.020880526,0.01564284,0.026224744,1
1_009112,8192,5460,0.0,0.37538165,0.25260925,0.008646382,0.016788317,1
1_006656,8192,5460,,,,,,0
1_002509,8192,5460,,,,,,0
1_000749,5472,3078,0.0,0.96246296,0.776129,0.011962096,0.016685715,1
1_000286,5472,3648,0.0,0.65745133,0.6405564,0.017115142,0.030089455,1
1_002051,8192,5460,,,,,,0
1_007779,8192,5460,0.0,0.39581177,0.9302719,0.005764269,0.006867944,1
1_003728,8192,5460,,,,,,0
1_003019,8192,5460,0.0,0.089940175,0.7584989,0.017485192,0.017216168,1
1_002312,8192,5460,,,,,,0
1_006429,8192,5460,0.0,0.4058984,0.37963632,0.01085042,0.030778546,1
1_002629,8192,5460,0.0,0.47949675,0.76870763,0.017123288,0.01675517,1
1_005923,8192,5460,,,,,,0
1_017348,8192,5460,,,,,,0
1_002690,8192,5460,,,,,,0
1_007188,8192,5460,,,,,,0
1_000761,5472,3078,0.0,0.14800933,0.311369,0.012698305,0.019630227,1
1_004766,8192,5460,,,,,,0
1_004084,8192,5460,0.0,0.1374544,0.3471615,0.019324306,0.022152357,1
1_003354,8192,5460,,,,,,0
1_001494,8000,6000,,,,,,0
1_003786,8192,5460,,,,,,0
1_003124,8192,5460,,,,,,0
1_009434,8192,5460,,,,,,0
1_007609,8192,5460,0.0,0.057902835,0.043150876,0.0088159535,0.012972788,1
1_000667,5472,3078,0.0,0.18470491,0.21591641,0.021347854,0.027482295,1
1_000663,5472,3078,0.0,0.13928595,0.34834364,0.025580622,0.029445315,1
1_005261,8192,5460,,,,,,0
1_001096,5472,3648,0.0,0.27650914,0.40212128,0.02344221,0.01285541,1
1_004168,8192,5460,,,,,,0
1_000525,5472,3648,0.0,0.8510411,0.9908297,0.01177814,0.01573482,1
1_005356,8192,5460,,,,,,0
1_001160,5472,3648,0.0,0.88351357,0.35771585,0.019507539,0.018495334,1
1_002374,8192,5460,0.0,0.15616438,0.49075118,0.01780822,0.015414723,1
1_003333,8192,5460,0.0,0.09297958,0.8827098,0.01120145,0.01475673,1
1_003434,8192,5460,,,,,,0
1_001409,5472,3648,0.0,0.764805,0.90906143,0.028525144,0.019047394,1
1_000399,5472,3648,0.0,0.21458708,0.57909507,0.016559644,0.020277144,1
1_005341,8192,5460,,,,,,0
1_005088,8192,5460,,,,,,0
1_007189,8192,5460,,,,,,0
1_007592,8192,5460,,,,,,0
1_007116,8192,5460,0.0,0.40928763,0.57793427,0.006951068,0.008139771,1
1_003598,8192,5460,,,,,,0
1_004287,8192,5460,,,,,,0
1_005891,8192,5460,,,,,,0
1_003342,8192,5460,0.0,0.7936516,0.77117896,0.009835485,0.0139369005,1
1_000557,5472,3648,0.0,0.7908997,0.6303821,0.009385686,0.033954155,1
1_017356,8192,5460,0.0,0.85609096,0.3484519,0.011867575,0.009157258,1
1_007243,8192,5460,0.0,0.7212581,0.022723876,0.0050861514,0.0073766834,1
1_007806,8192,5460,,,,,,0
1_001446,8000,6000,0.0,0.7495009,0.16387779,0.011089804,0.012420599,1
1_004543,8192,5460,,,,,,0
1_004005,8192,5460,,,,,,0
1_003343,8192,5460,0.0,0.78773737,0.9853596,0.010928189,0.020085571,1
1_005250,8192,5460,,,,,,0
1_000532,5472,3648,0.0,0.17548099,0.27478245,0.013066359,0.01380249,1
1_002195,8192,5460,,,,,,0
1_005115,8192,5460,,,,,,0
1_005596,8192,5460,,,,,,0
1_007528,8192,5460,,,,,,0
1_005971,8192,5460,,,,,,0
1_007825,8192,5460,,,,,,0
1_000490,5472,3648,0.0,0.48086086,0.9670801,0.012739614,0.016290005,1
1_003777,8192,5460,,,,,,0
1_017028,8192,5460,,,,,,0
1_004320,8192,5460,0.0,0.22233261,0.46723536,0.022187818,0.016257873,1
1_005206,8192,5460,,,,,,0
1_000233,5472,3648,0.0,0.4156005,0.77758044,0.011594099,0.017667212,1
1_006145,8192,5460,0.0,0.7263131,0.27416807,0.0120372195,0.017805805,1
1_007325,8192,5460,0.0,0.47708416,0.7275991,0.007798746,0.0109378295,1
1_007126,8192,5460,,,,,,0
1_002532,8192,5460,,,,,,0
1_000536,5472,3648,0.0,0.6655013,0.49919152,0.017851194,0.016839067,1
1_000456,5472,3648,0.0,0.069453254,0.817891,0.017535241,0.014729611,1
1_005325,8192,5460,,,,,,0
1_007571,8192,5460,,,,,,0
1_001024,5472,3648,0.0,0.22286347,0.34460285,0.017851224,0.015458778,1
1_003469,8192,5460,,,,,,0
1_002706,8192,5460,0.0,0.41215903,0.16009234,0.008605982,0.016601332,1
1_009226,8192,5460,0.0,0.99335945,0.707549,0.010489878,0.009940238,1
1_000591,5472,3078,0.0,0.9892628,0.7912653,0.019501526,0.020043178,1
1_002442,8192,5460,,,,,,0
1_006171,8192,5460,0.0,0.5103382,0.4714107,0.013924418,0.01693926,1
1_006278,8192,5460,,,,,,0
1_017343,8192,5460,,,,,,0
1_007867,8192,5460,,,,,,0
1_006572,8192,5460,,,,,,0
1_000984,5472,3648,0.0,0.7389998,0.81916994,0.017115086,0.027328918,1
1_009165,8192,5460,0.0,0.2857678,0.27975667,0.011189479,0.022893146,1
1_001464,8000,6000,0.0,0.67124265,0.4553999,0.011498397,0.015825773,1
1_003060,8192,5460,0.0,0.22658703,0.8139196,0.019124417,0.020905351,1
1_002337,8192,5460,,,,,,0
1_000822,5472,3078,,,,,,0
1_006972,8192,5460,,,,,,0
1_007524,8192,5460,0.0,0.4399814,0.9508219,0.006611947,0.010429086,1
1_000376,5472,3648,0.0,0.77805233,0.9026505,0.021163827,0.02208395,1
1_000355,5472,3648,,,,,,0
1_007623,8192,5460,0.0,0.1377865,0.86972123,0.011359019,0.010429149,1
1_007503,8192,5460,,,,,,0
1_004599,8192,5460,,,,,,0
1_017316,8192,5460,,,,,,0
1_017338,8192,5460,,,,,,0
1_006064,8192,5460,,,,,,0
1_007089,8192,5460,0.0,0.41589504,0.41030347,0.008646424,0.012209688,1
1_004009,8192,5460,,,,,,0
1_006013,8192,5460,0.0,0.90581256,0.9306502,0.018140484,0.015262056,1
1_006225,8192,5460,0.0,0.49773327,0.7876099,0.012003985,0.018540004,1
1_000452,5472,3648,0.0,0.83905405,0.6896615,0.0121461665,0.0193235,1
1_005363,8192,5460,,,,,,0
1_000507,5472,3648,0.0,0.83681273,0.9100029,0.0032569217,0.00879364,1
1_017372,8192,5460,,,,,,0
1_004285,8192,5460,,,,,,0
1_003840,8192,5460,0.0,0.17788637,0.42533505,0.013732544,0.021366917,1
1_002428,8192,5460,0.0,0.5479452,0.8165157,0.010958904,0.025691204,1
1_005566,8192,5460,,,,,,0
1_017160,8192,5460,,,,,,0
1_009139,8192,5460,0.0,0.445568,0.4625527,0.010857961,0.017947612,1
1_001206,5472,3648,0.0,0.22431687,0.6640262,0.017851224,0.015458799,1
1_007049,8192,5460,0.0,0.77812195,0.74638397,0.009324583,0.010683489,1
1_001084,5472,3648,,,,,,0
1_002916,8192,5460,0.0,0.6030822,0.92493254,0.017123288,0.030829446,1
1_003022,8192,5460,,,,,,0
1_000578,5472,3648,0.0,0.30377033,0.053885546,0.02134787,0.017115097,1
1_004815,8192,5460,,,,,,0
1_009326,8192,5460,0.0,0.4665675,0.0073234052,0.006441166,0.0146468105,1
1_006062,8192,5460,,,,,,0
1_002072,8192,5460,0.0,0.20874444,0.8425543,0.01034178,0.016279606,1
1_003626,8192,5460,0.0,0.22525847,0.4422604,0.011318781,0.02003042,1
1_002019,8192,5460,0.0,0.20511594,0.39322722,0.009012259,0.012980833,1
1_003778,8192,5460,,,,,,0
1_006824,8192,5460,,,,,,0
1_006472,8192,5460,0.0,0.33905202,0.29816815,0.019496802,0.014499003,1
1_003355,8192,5460,,,,,,0
1_006117,8192,5460,,,,,,0
1_002897,8192,5460,0.0,0.9537671,0.98764366,0.018493151,0.02471273,1
1_007092,8192,5460,0.0,0.37015682,0.8881625,0.007290106,0.010429086,1
1_003949,8192,5460,0.0,0.6143836,0.8319304,0.015068493,0.019525316,1
1_005246,8192,5460,,,,,,0
1_005805,8192,5460,,,,,,0
1_003281,8192,5460,0.0,0.8925283,0.93060786,0.011474609,0.013117071,1
1_006386,8192,5460,0.0,0.50799775,0.042526815,0.017801447,0.022893153,1
1_005746,8192,5460,,,,,,0
1_007282,8192,5460,0.0,0.6968618,0.51606226,0.0074596666,0.012209688,1
1_017489,8192,5460,,,,,,0
1_004301,8192,5460,0.0,0.08786101,0.7865205,0.014764639,0.017265761,1
1_003556,8192,5460,0.0,0.4859589,0.058625106,0.019863013,0.024663556,1
1_002806,8192,5460,0.0,0.60982555,0.31677675,0.013218,0.016676733,1
1_009041,8192,5460,0.0,0.8731709,0.6471049,0.0059338715,0.009920343,1
1_002834,8192,5460,,,,,,0
1_002368,8192,5460,0.0,0.4989726,0.07917807,0.014383562,0.024663556,1
1_006640,8192,5460,0.0,0.34450573,0.9287689,0.019327285,0.014498971,1
1_017101,8192,5460,,,,,,0
1_006028,8192,5460,,,,,,0
1_000300,5472,3648,0.0,0.7520409,0.18617049,0.020243648,0.015182759,1
1_007402,8192,5460,0.0,0.34875235,0.66620004,0.008196005,0.011299925,1
1_001488,8000,6000,,,,,,0
1_017361,8192,5460,0.0,0.7066729,0.11930238,0.014919291,0.015007731,1
1_000740,5472,3078,0.0,0.4907765,0.8936753,0.010488195,0.022600759,1
1_003237,8192,5460,0.0,0.31685063,0.0064138756,0.009835418,0.012827751,1
1_003959,8192,5460,0.0,0.27128717,0.1033048,0.02136172,0.020858211,1
1_017379,8192,5460,,,,,,0
1_004799,8192,5460,,,,,,0
1_006594,8192,5460,0.0,0.652448,0.04635039,0.02136172,0.017551417,1
1_007177,8192,5460,0.0,0.122660935,0.81617975,0.011189468,0.011955317,1
1_007208,8192,5460,0.0,0.083069466,0.7592972,0.0071205767,0.009411599,1
1_004604,8192,5460,,,,,,0
1_017439,8192,5460,,,,,,0
1_001080,5472,3648,0.0,0.5489837,0.8567697,0.029077295,0.024844486,1
1_001431,8000,6000,0.0,0.38179937,0.395023,0.012611167,0.01632035,1
1_007203,8192,5460,,,,,,0
1_000598,5472,3648,0.0,0.2524171,0.20351198,0.014170565,0.020427706,1
1_004613,8192,5460,,,,,,0
1_000701,5472,3078,0.0,0.053227786,0.549317,0.022268029,0.0340257,1
1_004800,8192,5460,,,,,,0
1_001367,5472,3648,0.0,0.36634144,0.37830806,0.014906703,0.01987558,1
1_004970,8192,5460,,,,,,0
1_003516,8192,5460,0.0,0.6219022,0.24467024,0.0197177,0.01764649,1
1_000635,5472,3078,,,,,,0
1_017325,8192,5460,0.0,0.2760069,0.7049837,0.007506091,0.026395079,1
1_002335,8192,5460,,,,,,0
1_001350,5472,3648,0.0,0.5027943,0.8526858,0.018403292,0.046652418,1
1_017253,8192,5460,,,,,,0
1_002951,8192,5460,,,,,,0
1_002419,8192,5460,0.0,0.26164383,0.26929298,0.010958904,0.026718868,1
1_006179,8192,5460,0.0,0.95423293,0.16882408,0.009833181,0.016788317,1
1_002222,8192,5460,0.0,0.9503425,0.7877415,0.0102739725,0.0133594265,1
1_009256,8192,5460,0.0,0.21983504,0.2207107,0.017851224,0.015186444,1
1_017377,8192,5460,,,,,,0
1_005045,8192,5460,,,,,,0
1_009113,8192,5460,0.0,0.289708,0.13679026,0.009324563,0.015262095,1
1_006787,8192,5460,,,,,,0
1_017151,8192,5460,,,,,,0
1_003275,8192,5460,0.0,0.2768783,0.39290172,0.013660321,0.028283741,1
1_005200,8192,5460,,,,,,0
1_004994,8192,5460,,,,,,0
1_007440,8192,5460,,,,,,0
1_017249,8192,5460,0.0,0.7953618,0.70319706,0.010850378,0.010174746,1
1_000779,5472,3078,0.0,0.82373494,0.8793089,0.016244292,0.038023785,1
1_004216,8192,5460,,,,,,0
1_004812,8192,5460,,,,,,0
1_006107,8192,5460,0.0,0.22322361,0.3963848,0.012206697,0.014753344,1
1_000602,5472,3648,0.0,0.8421891,0.8665076,0.015850294,0.015633112,1
1_006315,8192,5460,,,,,,0
1_006299,8192,5460,,,,,,0
1_000709,5472,3078,0.0,0.12248101,0.87283367,0.017299127,0.03468007,1
1_003557,8192,5460,0.0,0.4771677,0.249912,0.019598974,0.021976816,1
1_000799,5472,3078,0.0,0.11876478,0.8949503,0.023556259,0.043186467,1
1_005184,8192,5460,,,,,,0
1_009338,8192,5460,0.0,0.44703323,0.477565,0.013685177,0.021758659,1
1_007724,8192,5460,,,,,,0
1_005607,8192,5460,,,,,,0
1_003476,8192,5460,0.0,0.99536425,0.32499295,0.00927155,0.01598645,1
1_005464,8192,5460,,,,,,0
1_003971,8192,5460,,,,,,0
1_000510,5472,3648,0.0,0.79677284,0.40591136,0.012698262,0.02346426,1
1_003083,8192,5460,0.0,0.60974056,0.9042529,0.01502637,0.022954924,1
1_009065,8192,5460,,,,,,0
1_003305,8192,5460,,,,,,0
1_005377,8192,5460,,,,,,0
1_017334,8192,5460,,,,,,0
1_005134,8192,5460,,,,,,0
1_009409,8192,5460,0.0,0.4127143,0.9336905,0.011594099,0.019328218,1
1_005765,8192,5460,,,,,,0
1_004474,8192,5460,,,,,,0
1_004954,8192,5460,,,,,,0
1_009179,8192,5460,,,,,,0
1_003447,8192,5460,0.0,0.0550622,0.83737147,0.016392369,0.020905351,1
1_000378,5472,3648,0.0,0.52719605,0.43079466,0.023093412,0.019150604,1
1_004556,8192,5460,,,,,,0
1_003483,8192,5460,0.0,0.4465126,0.9733699,0.016392386,0.018855777,1
1_004775,8192,5460,,,,,,0
1_006625,8192,5460,0.0,0.5078464,0.74635416,0.02034448,0.016788287,1
1_006232,8192,5460,0.0,0.42816475,0.56831616,0.014410693,0.01755137,1
1_017301,8192,5460,0.0,0.88077897,0.14785342,0.0077833203,0.023615148,1
1_006144,8192,5460,0.0,0.15021786,0.49500048,0.0140591245,0.02704338,1
1_004483,8192,5460,0.0,0.5409952,0.6330053,0.009968058,0.019228922,1
1_009258,8192,5460,0.0,0.2757406,0.59487265,0.017299127,0.014082011,1
1_009248,8192,5460,,,,,,0
1_005051,8192,5460,,,,,,0
1_005687,8192,5460,,,,,,0
1_005054,8192,5460,,,,,,0
1_003760,8192,5460,0.0,0.23450878,0.9758128,0.013241995,0.018497668,1
1_006218,8192,5460,0.0,0.2774939,0.97861767,0.014599861,0.01325123,1
1_004947,8192,5460,,,,,,0
1_003075,8192,5460,0.0,0.58585,0.3937345,0.017758401,0.02336484,1
1_001578,8192,5460,0.0,0.32082212,0.7788749,0.011073464,0.014333912,1
1_006854,8192,5460,,,,,,0
1_017072,8192,5460,,,,,,0
1_009129,8192,5460,,,,,,0
1_003047,8192,5460,,,,,,0
1_000799,5472,3078,0.0,0.8631231,0.5183048,0.009201674,0.042532098,1
1_002901,8192,5460,0.0,0.20958903,0.21482763,0.01780822,0.034940038,1
1_004636,8192,5460,,,,,,0
1_004108,8192,5460,,,,,,0
1_017032,8192,5460,,,,,,0
1_004041,8192,5460,,,,,,0
1_000738,5472,3078,0.0,0.34753644,0.92701435,0.013066345,0.022574687,1
1_005001,8192,5460,,,,,,0
1_017364,8192,5460,0.0,0.3639388,0.14041096,0.0115285795,0.016025217,1
1_003337,8192,5460,,,,,,0
1_005421,8192,5460,,,,,,0
1_001370,5472,3648,0.0,0.2921939,0.7692151,0.01656299,0.014906675,1
1_004990,8192,5460,,,,,,0
1_002024,8192,5460,0.0,0.29287454,0.029296111,0.010934822,0.014914771,1
1_005172,8192,5460,,,,,,0
1_005452,8192,5460,,,,,,0
1_004718,8192,5460,,,,,,0
1_009351,8192,5460,,,,,,0
1_000530,5472,3648,0.0,0.45473686,0.43482536,0.009385686,0.012146181,1
1_005631,8192,5460,,,,,,0
1_005188,8192,5460,,,,,,0
1_004459,8192,5460,0.0,0.6536772,0.64106196,0.011351896,0.01741911,1
1_003789,8192,5460,,,,,,0
1_000250,5472,3648,0.0,0.75233006,0.46080115,0.026500773,0.025120549,1
1_001154,5472,3648,,,,,,0
1_005637,8192,5460,,,,,,0
1_017275,8192,5460,,,,,,0
1_005063,8192,5460,,,,,,0
1_017435,8192,5460,0.0,0.12942871,0.8051187,0.008129234,0.02153909,1
1_002842,8192,5460,0.0,0.54041094,0.5416198,0.016438356,0.026718853,1
1_004819,8192,5460,,,,,,0
1_003335,8192,5460,0.0,0.012931588,0.99334526,0.012567482,0.01330952,1
1_007973,8192,5460,,,,,,0
1_005271,8192,5460,,,,,,0
1_004032,8192,5460,,,,,,0
1_004192,8192,5460,,,,,,0
1_000735,5472,3078,0.0,0.903955,0.4238478,0.012769197,0.01924642,1
1_002802,8192,5460,0.0,0.15856165,0.56268656,0.018493151,0.021580612,1
1_017312,8192,5460,,,,,,0
1_017246,8192,5460,0.0,0.7717247,0.10866284,0.011528538,0.010429109,1
1_006078,8192,5460,0.0,0.92236555,0.59792787,0.01101994,0.013735888,1
1_003200,8192,5460,0.0,0.69786566,0.5489995,0.013113868,0.027873801,1
1_000326,5472,3648,0.0,0.102971695,0.4553248,0.018035257,0.014078531,1
1_006087,8192,5460,0.0,0.5122882,0.5919439,0.010172261,0.011700913,1
1_009239,8192,5460,0.0,0.0667206,0.35558343,0.006441166,0.019604325,1
1_007192,8192,5460,,,,,,0
1_004147,8192,5460,,,,,,0
1_006152,8192,5460,0.0,0.78266436,0.4029355,0.009155023,0.015516491,1
1_017314,8192,5460,,,,,,0
1_000293,5472,3648,0.0,0.1385475,0.50632244,0.024292389,0.02346426,1
1_000572,5472,3648,0.0,0.14421672,0.4625286,0.020427689,0.028433124,1
1_002944,8192,5460,,,,,,0
1_001066,5472,3648,,,,,,0
1_002853,8192,5460,0.0,0.53705996,0.3718625,0.013569411,0.031992827,1
1_006260,8192,5460,0.0,0.7960476,0.362962,0.012596402,0.021261698,1
1_009367,8192,5460,0.0,0.5165767,0.7673035,0.016378976,0.015186487,1
1_005286,8192,5460,,,,,,0
1_006714,8192,5460,0.0,0.4343586,0.64318347,0.02102264,0.020603832,1
1_017378,8192,5460,,,,,,0
1_002394,8192,5460,,,,,,0
1_007992,8192,5460,,,,,,0
1_005316,8192,5460,,,,,,0
1_005320,8192,5460,,,,,,0
1_003943,8192,5460,0.0,0.88648987,0.6242155,0.013655237,0.016260223,1
1_007604,8192,5460,0.0,0.13473114,0.9388432,0.006951037,0.011446573,1
1_000239,5472,3648,0.0,0.21892123,0.19941953,0.016747016,0.019047458,1
1_005024,8192,5460,,,,,,0
1_006165,8192,5460,,,,,,0
1_006423,8192,5460,0.0,0.56816876,0.6073147,0.014071614,0.030015493,1
1_001266,5472,3648,,,,,,0
1_000801,5472,3078,0.0,0.38584128,0.8328479,0.012376243,0.025476288,1
1_006619,8192,5460,0.0,0.72645295,0.38859394,0.02220944,0.033576604,1
1_004795,8192,5460,,,,,,0
1_000520,5472,3648,0.0,0.8943949,0.14801657,0.013802454,0.020151643,1
1_005645,8192,5460,,,,,,0
1_007238,8192,5460,0.0,0.29296082,0.73401743,0.009324563,0.01246406,1
1_004362,8192,5460,0.0,0.316265,0.4470705,0.016284527,0.016288519,1
1_009313,8192,5460,0.0,0.73219895,0.08963899,0.01656299,0.025402796,1
1_017359,8192,5460,0.0,0.49970606,0.8359701,0.015597451,0.013227144,1
1_001475,5472,3648,0.0,0.5105972,0.404247,0.014722689,0.04389192,1
1_003700,8192,5460,0.0,0.26146516,0.052369855,0.013400833,0.022340175,1
1_017386,8192,5460,,,,,,0
1_001116,5472,3648,0.0,0.25687233,0.5995995,0.016194936,0.019047437,1
1_006009,8192,5460,0.0,0.9181826,0.943967,0.014919333,0.021875659,1
1_002879,8192,5460,,,,,,0
1_007685,8192,5460,0.0,0.7171692,0.11850411,0.0059338715,0.010937838,1
1_007121,8192,5460,,,,,,0
1_003166,8192,5460,,,,,,0
1_002104,8192,5460,,,,,,0
1_001212,5472,3648,0.0,0.16542336,0.3208567,0.013986523,0.021255849,1
1_003556,8192,5460,0.0,0.7649769,0.64430267,0.012691383,0.029620403,1
1_004590,8192,5460,,,,,,0
1_007621,8192,5460,0.0,0.10497113,0.4873123,0.012376247,0.011700945,1
1_002809,8192,5460,0.0,0.6510274,0.9259602,0.015753424,0.018497668,1
1_004503,8192,5460,,,,,,0
1_005371,8192,5460,,,,,,0
1_003406,8192,5460,0.0,0.6923765,0.07775249,0.008196159,0.014756736,1
1_005663,8192,5460,,,,,,0
1_007030,8192,5460,0.0,0.83179826,0.93199867,0.006272909,0.008902919,1
1_007138,8192,5460,,,,,,0
1_009263,8192,5460,,,,,,0
1_017457,8192,5460,,,,,,0
1_009500,8192,5460,,,,,,0
1_007783,8192,5460,,,,,,0
1_017251,8192,5460,,,,,,0
1_003755,8192,5460,0.0,0.66303164,0.63213605,0.011121316,0.022512922,1
1_009158,8192,5460,0.0,0.82754177,0.9300609,0.008980393,0.018487446,1
1_007029,8192,5460,0.0,0.8434656,0.72196335,0.0067815077,0.008902855,1
1_002515,8192,5460,,,,,,0
1_006159,8192,5460,0.0,0.067988954,0.95209354,0.01172486,0.017265841,1
1_001168,5472,3648,0.0,0.55893177,0.4055873,0.020243704,0.018495355,1
1_003753,8192,5460,0.0,0.65914303,0.22468828,0.012042738,0.023150325,1
1_017414,8192,5460,,,,,,0
1_007911,8192,5460,,,,,,0
1_000553,5472,3648,0.0,0.53774345,0.7808481,0.006809277,0.017391192,1
1_002340,8192,5460,,,,,,0
1_004071,8192,5460,,,,,,0
1_006637,8192,5460,0.0,0.29811946,0.43554118,0.019666363,0.016533947,1
1_000454,5472,3648,0.0,0.033394944,0.14679912,0.018024107,0.021966882,1
1_005903,8192,5460,,,,,,0
1_004266,8192,5460,0.0,0.1596043,0.25706849,0.017804423,0.024106963,1
1_001204,5472,3648,0.0,0.2204198,0.17594415,0.016010894,0.01959954,1
1_006011,8192,5460,0.0,0.835757,0.5808946,0.018988205,0.015770799,1
1_006913,8192,5460,,,,,,0
1_002278,8192,5460,0.0,0.23972602,0.58735013,0.010958904,0.015414723,1
1_002349,8192,5460,,,,,,0
1_007662,8192,5460,,,,,,0
1_003467,8192,5460,0.0,0.38333818,0.9608325,0.008742578,0.020495435,1
1_006259,8192,5460,0.0,0.93716717,0.9636046,0.014171026,0.014765041,1
1_017426,8192,5460,0.0,0.4536644,0.2989127,0.01068086,0.009665971,1
1_007813,8192,5460,,,,,,0
1_007251,8192,5460,,,,,,0
1_003615,8192,5460,,,,,,0
1_003576,8192,5460,,,,,,0
1_007248,8192,5460,0.0,0.7006989,0.9936086,0.0050861514,0.009157258,1
1_009048,8192,5460,0.0,0.91659063,0.6491736,0.0074596666,0.011446573,1
1_005572,8192,5460,,,,,,0
1_006403,8192,5460,0.0,0.0793679,0.31838784,0.013902074,0.018568888,1
1_009498,8192,5460,0.0,0.8697449,0.8505386,0.0068092206,0.027611764,1
1_003783,8192,5460,,,,,,0
1_004416,8192,5460,0.0,0.44529533,0.18004362,0.008902218,0.013030815,1
1_007276,8192,5460,,,,,,0
1_002563,8192,5460,,,,,,0
1_007515,8192,5460,,,,,,0
1_007578,8192,5460,0.0,0.70900625,0.5581606,0.0076291435,0.012209658,1
1_004629,8192,5460,,,,,,0
1_009046,8192,5460,0.0,0.96801424,0.7389534,0.008476864,0.013227144,1
1_017344,8192,5460,,,,,,0
1_006254,8192,5460,0.0,0.8095304,0.36488423,0.012545735,0.015262087,1
1_001078,5472,3648,0.0,0.5574168,0.3967812,0.025948677,0.024016343,1
1_007652,8192,5460,0.0,0.69037944,0.7199161,0.0074596666,0.012718401,1
1_017392,8192,5460,0.0,0.6745881,0.32860684,0.008137784,0.022893146,1
1_003987,8192,5460,0.0,0.7760274,0.7908245,0.010958904,0.023635909,1
1_002541,8192,5460,0.0,0.1883115,0.80161476,0.015634323,0.022340184,1
1_017181,8192,5460,,,,,,0
1_000393,5472,3648,0.0,0.42751637,0.09055994,0.013250386,0.030917589,1
1_005418,8192,5460,,,,,,0
1_000711,5472,3078,0.0,0.3892309,0.8436161,0.011234099,0.026144829,1
1_002008,8192,5460,0.0,0.8778682,0.8329631,0.009835452,0.016601322,1
1_003101,8192,5460,0.0,0.10185044,0.4339428,0.021856489,0.022954924,1
1_000578,5472,3648,0.0,0.9007545,0.7978847,0.012146223,0.013802512,1
1_004813,8192,5460,,,,,,0
1_005706,8192,5460,,,,,,0
1_006054,8192,5460,,,,,,0
1_001016,5472,3648,0.0,0.10649898,0.34559348,0.018100813,0.018797,1
1_002175,8192,5460,,,,,,0
1_007939,8192,5460,0.0,0.7844309,0.26311687,0.010002659,0.013227144,1
1_017063,8192,5460,,,,,,0
1_001112,5472,3648,0.0,0.4299125,0.80562043,0.009405654,0.017467683,1
1_007079,8192,5460,,,,,,0
1_002818,8192,5460,,,,,,0
1_005283,8192,5460,,,,,,0
1_004722,8192,5460,,,,,,0
1_002950,8192,5460,,,,,,0
1_007653,8192,5460,0.0,0.6868888,0.9021911,0.007120587,0.013227207,1
1_017237,8192,5460,,,,,,0
1_002707,8192,5460,0.0,0.4926796,0.20756042,0.009015772,0.0153715955,1
1_004443,8192,5460,0.0,0.79073167,0.85536337,0.009336451,0.014659646,1
1_003759,8192,5460,0.0,0.23144735,0.7850571,0.014071614,0.01831458,1
1_003532,8192,5460,0.0,0.755667,0.78087926,0.019025913,0.019982062,1
1_000278,5472,3648,,,,,,0
1_003901,8192,5460,,,,,,0
1_007851,8192,5460,0.0,0.006149885,0.8502774,0.008476875,0.009920405,1
1_003963,8192,5460,0.0,0.75342464,0.9475408,0.012328767,0.024663556,1
1_001373,5472,3648,0.0,0.9452216,0.37190485,0.020795744,0.028985206,1
1_000326,5472,3648,0.0,0.79240304,0.17194697,0.016194964,0.02180794,1
1_003964,8192,5460,0.0,0.4489006,0.6530328,0.009339968,0.028026747,1
1_000813,5472,3078,0.0,0.94958067,0.8517256,0.019975629,0.04284644,1
1_004527,8192,5460,,,,,,0
1_003031,8192,5460,0.0,0.99655527,0.614097,0.006283724,0.013936951,1
1_003372,8192,5460,,,,,,0
1_003383,8192,5460,,,,,,0
1_003180,8192,5460,,,,,,0
